,node1,node2,weight,label,PA,LP_w,PA_w,L3_w,L3,LP,SP,SP_w
588,18374,2523163,5.0,1,36,0.0,900.0,0.0,0.0,0,1.0,0.2
589,11989,2428169,3.0,1,536,89.0,5092.0,2.0037076212016838,0.22492919348652507,2,1.0,0.3333333333333333
590,1756027,2159703,0.0,0,143,0.0,2256.0,0.0,0.0,0,5.0,1.0
591,19528,2538463,5.0,1,1653,0.0,33232.0,0.0,0.0,0,1.0,0.2
592,1142,2184642,5.0,1,13273,5905.0,264311.0,6.128063659275581,0.3069188328691278,62,1.0,0.2
593,1706,2201586,4.0,1,648,0.0,6935.0,0.0,0.0,0,1.0,0.25
594,56758,2233232,0.0,0,312,0.0,4095.0,0.0,0.0,0,5.0,1.05
595,22830,2583722,5.0,1,92,0.0,2100.0,0.0,0.0,0,1.0,0.2
596,1755939,2927172,0.0,0,24,0.0,360.0,0.0,0.0,0,inf,inf
597,242,2154021,1.0,1,12800,1213.0,90538.0,2.673597673244424,0.39968578295065293,38,1.0,0.65
598,121745,2905334,5.0,1,35,0.0,650.0,0.0,0.0,0,1.0,0.2
599,195,2152668,5.0,1,2037,4503.0,35280.0,10.181596458890727,0.5632782952202572,64,1.0,0.2
600,53419,2756476,5.0,1,1876,0.0,45480.0,0.0,0.0,0,1.0,0.2
601,15128,2476742,4.0,1,310,0.0,4655.0,0.0,0.0,0,1.0,0.25
602,7119,2333694,5.0,1,18,0.0,420.0,0.0,0.0,0,1.0,0.2
603,1617804,2381680,0.0,0,18,0.0,308.0,0.0,0.0,0,5.0,1.0
604,18462,2524092,5.0,1,114,250.0,2430.0,0.9030779775357576,0.0330523917221639,2,1.0,0.2
605,43873,2715235,3.0,1,2055,0.0,29076.0,0.0,0.0,0,1.0,0.3333333333333333
606,535348,2394561,0.0,0,28,0.0,512.0,0.0,0.0,0,5.0,1.0
607,17050,2505643,5.0,1,5885,3695.0,115225.0,11.669869573033441,0.5280539018650899,37,1.0,0.2
608,29580,2186037,0.0,0,81,0.0,1558.0,0.0,0.0,0,5.0,1.0
609,107139,2894596,5.0,1,51,0.0,1092.0,0.0,0.0,0,1.0,0.2
610,22486,2418218,0.0,0,210,0.0,3740.0,0.0,0.0,0,5.0,1.0
611,32707,2294115,0.0,0,18,0.0,255.0,0.0,0.0,0,5.0,1.4
612,2215,3048359,0.0,0,84,0.0,1980.0,0.0,0.0,0,5.0,1.05
613,28046,2625538,5.0,1,33,500.0,770.0,5.661324114034347,0.22594621974741386,4,1.0,0.2
614,191912,2953816,2.0,1,78,0.0,1066.0,0.0,0.0,0,1.0,0.5
615,125341,2326565,0.0,0,116,0.0,1736.0,0.0,0.0,0,5.0,1.2
616,8590,2437597,0.0,0,184,0.0,3710.0,0.0,0.0,0,5.0,1.0
617,13251,2449807,1.0,1,10080,815.0,121088.0,4.248057550690704,0.23101931337275433,10,1.0,0.6000000000000001
618,418892,2212138,0.0,0,24,0.0,540.0,0.0,0.0,0,5.0,1.1833333333333333
619,101943,2890721,5.0,1,48,0.0,630.0,0.0,0.0,0,1.0,0.2
620,1748555,2675976,0.0,0,24,0.0,450.0,0.0,0.0,0,7.0,1.4
621,19575,2538821,5.0,1,324,125.0,5934.0,0.33575956834390847,0.012207837505974602,1,1.0,0.2
622,2004018,2152757,0.0,0,60,0.0,780.0,0.0,0.0,0,5.0,1.0
623,47504,3009472,0.0,0,92,0.0,1840.0,0.0,0.0,0,inf,inf
624,177550,2472494,0.0,0,57,0.0,1365.0,0.0,0.0,0,5.0,1.0
625,41004,2699228,5.0,1,126,0.0,2727.0,0.0,0.0,0,1.0,0.2
626,49588,2662350,0.0,0,24,0.0,416.0,0.0,0.0,0,7.0,1.5833333333333333
627,449107,2218949,0.0,0,420,0.0,8610.0,0.0,0.0,0,5.0,1.0
628,1012104,2416038,0.0,0,36,0.0,329.0,0.0,0.0,0,9.0,3.0000000000000004
629,21818,2572615,5.0,1,30,0.0,648.0,0.0,0.0,0,1.0,0.2
630,2731,2233086,3.0,1,740,60.0,11340.0,0.8458258116519014,0.06108472217815261,1,1.0,0.3333333333333333
631,1879,2206532,5.0,1,875,80.0,18525.0,3.086066999241838,0.1543033499620919,1,1.0,0.2
632,15468,2481287,5.0,1,60,0.0,880.0,0.0,0.0,0,1.0,0.2
633,47937,2146185,0.0,0,27,0.0,330.0,0.0,0.0,0,5.0,1.5833333333333333
634,239825,2749047,0.0,0,28,0.0,594.0,0.0,0.0,0,5.0,1.05
635,8551,2364115,5.0,1,27,0.0,600.0,0.0,0.0,0,1.0,0.2
636,143010,2657299,0.0,0,27,0.0,528.0,0.0,0.0,0,7.0,1.4
637,74121,3124509,0.0,0,72,0.0,1410.0,0.0,0.0,0,7.0,1.45
638,2244,2218069,5.0,1,200,0.0,2976.0,0.0,0.0,0,1.0,0.2
639,13872,2460237,3.0,1,60,0.0,936.0,0.0,0.0,0,1.0,0.3333333333333333
640,713134,2596249,0.0,0,21,0.0,340.0,0.0,0.0,0,5.0,1.0
641,15919,2487843,4.0,1,400,0.0,7980.0,0.0,0.0,0,1.0,0.25
642,117,2150179,5.0,1,120,0.0,2538.0,0.0,0.0,0,1.0,0.2
643,4888,2377259,0.0,0,168,0.0,1344.0,0.0,0.0,0,5.0,1.1333333333333333
644,24494,2603541,5.0,1,60,0.0,1105.0,0.0,0.0,0,1.0,0.2
645,1400623,2564615,0.0,0,12,0.0,260.0,0.0,0.0,0,5.0,1.0
646,1744054,2211309,0.0,0,21,0.0,225.0,0.0,0.0,0,5.0,1.4
647,6978,2330846,1.0,1,259,0.0,3276.0,0.0,0.0,0,1.0,1.0
648,1171952,2433483,0.0,0,30,0.0,476.0,0.0,0.0,0,7.0,1.45
649,1911,2207792,5.0,1,550,0.0,9592.0,0.0,0.0,0,1.0,0.2
650,1746782,2151987,0.0,0,24,0.0,396.0,0.0,0.0,0,5.0,1.0
651,1028,2180998,1.0,1,780,0.0,16060.0,0.0,0.0,0,1.0,1.0
652,23513,2592131,4.0,1,40,0.0,779.0,0.0,0.0,0,1.0,0.25
653,368294,2645479,0.0,0,32,0.0,665.0,0.0,0.0,0,5.0,1.0
654,15548,2482015,4.0,1,618,600.0,10425.0,2.418222741342484,0.10685716741888832,6,1.0,0.25
655,62923,2350473,0.0,0,60,0.0,858.0,0.0,0.0,0,5.0,1.0999999999999999
656,111421,2253150,0.0,0,96,0.0,1870.0,0.0,0.0,0,5.0,1.0
657,9958,2387719,5.0,1,240,429.0,4392.0,0.937665482721024,0.04651778502242501,5,1.0,0.2
658,6768,2326965,4.0,1,368,0.0,6480.0,0.0,0.0,0,1.0,0.25
659,84,2149117,3.0,1,1242,375.0,16072.0,3.564946322738584,0.14537916471736645,5,1.0,0.3333333333333333
660,13702,2456988,5.0,1,882,0.0,18150.0,0.0,0.0,0,1.0,0.2
661,471663,2717541,0.0,0,21,0.0,490.0,0.0,0.0,0,7.0,1.45
662,5685,2932316,0.0,0,180,0.0,3152.0,0.0,0.0,0,5.0,1.0
663,469933,2737525,0.0,0,15,0.0,234.0,0.0,0.0,0,7.0,1.4
664,1732752,2182713,0.0,0,244,0.0,1602.0,0.0,0.0,0,5.0,1.05
665,1156162,2472446,0.0,0,12,0.0,234.0,0.0,0.0,0,5.0,1.05
666,5016,2292426,5.0,1,535,125.0,12768.0,0.5252100840336135,0.02040816326530612,1,1.0,0.2
667,3848,2263620,4.0,1,23560,720.0,391400.0,1.9333244518843504,0.1205038811057771,12,1.0,0.25
668,696841,2718469,0.0,0,15,0.0,288.0,0.0,0.0,0,5.0,1.05
669,70573,2389090,0.0,0,120,0.0,1927.0,0.0,0.0,0,5.0,1.1833333333333333
670,1134016,2377576,0.0,0,42,0.0,930.0,0.0,0.0,0,5.0,1.0
671,349005,2297940,0.0,0,87,0.0,1596.0,0.0,0.0,0,5.0,1.0
672,26378,2146532,0.0,0,440,0.0,4180.0,0.0,0.0,0,5.0,1.1333333333333333
673,50650,2440485,0.0,0,300,0.0,4402.0,0.0,0.0,0,7.0,1.5499999999999998
674,18254,2521863,5.0,1,606,0.0,13350.0,0.0,0.0,0,1.0,0.2
675,112583,3061192,0.0,0,35,0.0,630.0,0.0,0.0,0,7.0,1.7999999999999998
676,73790,2998444,0.0,0,24,0.0,312.0,0.0,0.0,0,7.0,2.2
677,895,2176738,4.0,1,5565,1558.0,104652.0,18.18549318963741,0.896951385893021,24,1.0,0.25
678,232047,2412284,0.0,0,21,0.0,225.0,0.0,0.0,0,7.0,1.7999999999999998
679,245955,2327803,0.0,0,24,0.0,468.0,0.0,0.0,0,5.0,1.0
680,20914,2559024,5.0,1,552,0.0,10920.0,0.0,0.0,0,1.0,0.2
681,63907,2536218,0.0,0,75,0.0,1425.0,0.0,0.0,0,5.0,1.0
682,772840,2227332,0.0,0,33,0.0,480.0,0.0,0.0,0,5.0,1.1
683,104901,2572929,0.0,0,20,0.0,391.0,0.0,0.0,0,5.0,1.05
684,45867,2727642,4.0,1,275,2354.0,4680.0,16.778590946019737,0.8269013020151806,30,1.0,0.25
685,2099032,2607793,0.0,0,18,0.0,375.0,0.0,0.0,0,7.0,1.4
686,671,2169219,4.0,1,27,0.0,588.0,0.0,0.0,0,1.0,0.25
687,59019,2776237,4.0,1,329,0.0,6766.0,0.0,0.0,0,1.0,0.25
688,8651,2365893,5.0,1,813,104.0,15722.0,1.1718934685215197,0.055241707345142964,2,1.0,0.2
689,1869974,2583555,0.0,0,15,0.0,375.0,0.0,0.0,0,7.0,1.4
690,111030,2583320,0.0,0,20,0.0,414.0,0.0,0.0,0,5.0,1.2333333333333334
691,85362,2279577,0.0,0,18,0.0,378.0,0.0,0.0,0,5.0,1.05
692,28575,2628494,5.0,1,141,0.0,3090.0,0.0,0.0,0,1.0,0.2
693,1254283,2335464,0.0,0,16,0.0,306.0,0.0,0.0,0,7.0,1.5333333333333332
694,236863,2369460,0.0,0,33,0.0,390.0,0.0,0.0,0,5.0,1.1333333333333333
695,524,2163037,4.0,1,60,0.0,840.0,0.0,0.0,0,1.0,0.25
696,53730,2927498,0.0,0,52,0.0,980.0,0.0,0.0,0,inf,inf
697,450432,2399135,0.0,0,12,0.0,240.0,0.0,0.0,0,5.0,1.05
698,3740,2260983,4.0,1,12,0.0,160.0,0.0,0.0,0,1.0,0.25
699,68013,2806194,4.0,1,12,0.0,221.0,0.0,0.0,0,1.0,0.25
700,137052,2616536,0.0,0,9,0.0,180.0,0.0,0.0,0,7.0,1.6999999999999997
701,14923,2473515,3.0,1,105,0.0,1370.0,0.0,0.0,0,1.0,0.3333333333333333
702,1691520,2191792,0.0,0,120,0.0,1106.0,0.0,0.0,0,5.0,1.0
703,50248,3124520,0.0,0,24,0.0,510.0,0.0,0.0,0,inf,inf
704,24517,2428003,0.0,0,44,0.0,1060.0,0.0,0.0,0,5.0,1.0
705,196474,2590264,0.0,0,48,0.0,765.0,0.0,0.0,0,7.0,1.4
706,120460,2904389,5.0,1,20,0.0,432.0,0.0,0.0,0,1.0,0.2
707,79369,2194852,0.0,0,54,0.0,936.0,0.0,0.0,0,5.0,1.15
708,126653,2568771,0.0,0,24,0.0,374.0,0.0,0.0,0,5.0,1.05
709,133582,2778056,0.0,0,12,0.0,96.0,0.0,0.0,0,7.0,2.3499999999999996
710,1488,2195783,4.0,1,308,0.0,4410.0,0.0,0.0,0,1.0,0.25
711,44771,2242273,0.0,0,64,0.0,896.0,0.0,0.0,0,5.0,1.2833333333333332
712,134178,2485632,0.0,0,12,0.0,128.0,0.0,0.0,0,7.0,1.45
713,48607,2740381,5.0,1,243,0.0,4236.0,0.0,0.0,0,1.0,0.2
714,1667873,2268095,0.0,0,32,0.0,336.0,0.0,0.0,0,5.0,1.0
715,138081,2909144,0.0,0,15,0.0,240.0,0.0,0.0,0,7.0,1.5833333333333333
716,51556,2751132,5.0,1,15,0.0,312.0,0.0,0.0,0,1.0,0.2
717,29795,2638077,3.0,1,5960,160.0,114296.0,0.3309185768044803,0.017463950075731687,2,1.0,0.3333333333333333
718,27508,2622204,1.0,1,28,0.0,168.0,0.0,0.0,0,1.0,1.0
719,1222807,2150503,0.0,0,249,225.0,4771.0,0.07247856907179588,0.002719275067793503,2,3.0,0.6000000000000001
720,9190,2375419,5.0,1,35,0.0,805.0,0.0,0.0,0,1.0,0.2
721,18311,2522521,4.0,1,280,60.0,3128.0,0.047059278556065426,0.005400546247199527,2,1.0,0.25
722,206413,2281659,0.0,0,15,48.0,210.0,0.12086309822855947,0.01075828707279838,1,3.0,0.8333333333333333
723,77658,2256439,0.0,0,114,0.0,2370.0,0.0,0.0,0,5.0,1.05
724,154258,3028088,0.0,0,12,0.0,224.0,0.0,0.0,0,7.0,1.4
725,3509,2252539,5.0,1,216,0.0,4392.0,0.0,0.0,0,1.0,0.2
726,206821,2281025,0.0,0,15,0.0,250.0,0.0,0.0,0,5.0,1.0
727,247347,2634722,0.0,0,9,0.0,154.0,0.0,0.0,0,7.0,1.45
728,22390,2579011,5.0,1,80,0.0,1720.0,0.0,0.0,0,1.0,0.2
729,11068,2413021,5.0,1,66,0.0,1125.0,0.0,0.0,0,1.0,0.2
730,1137580,2438762,0.0,0,24,0.0,330.0,0.0,0.0,0,5.0,1.2833333333333332
731,62437,2662232,0.0,0,90,0.0,2100.0,0.0,0.0,0,5.0,1.0
732,28568,2733101,0.0,0,42,0.0,930.0,0.0,0.0,0,5.0,1.0
733,1886462,2927726,0.0,0,12,0.0,255.0,0.0,0.0,0,inf,inf
734,47657,2736100,5.0,1,402,125.0,9690.0,0.8589696016174319,0.032009219983223994,1,1.0,0.2
735,9264,2377066,4.0,1,2224,125.0,44688.0,0.6570761766811121,0.026046613053531162,1,1.0,0.25
736,22175,2576002,5.0,1,2067,0.0,46260.0,0.0,0.0,0,1.0,0.2
737,97248,2885046,5.0,1,12,0.0,140.0,0.0,0.0,0,1.0,0.2
738,73408,3298920,0.0,0,35,0.0,175.0,0.0,0.0,0,inf,inf
739,12058,2429744,5.0,1,3465,325.0,77784.0,3.1640075581227003,0.12847905917795968,3,1.0,0.2
740,28095,2625987,5.0,1,36,275.0,820.0,0.772624865863208,0.0318240015692618,3,1.0,0.2
741,85261,2569267,0.0,0,115,0.0,1820.0,0.0,0.0,0,5.0,1.1
742,110732,2226703,0.0,0,21,0.0,442.0,0.0,0.0,0,5.0,1.0
743,61103,2782925,4.0,1,2550,0.0,49272.0,0.0,0.0,0,1.0,0.25
744,121840,2392928,0.0,0,21,0.0,324.0,0.0,0.0,0,5.0,1.05
745,5161,2747756,0.0,0,72,0.0,899.0,0.0,0.0,0,5.0,1.1333333333333333
746,7122,2333703,4.0,1,33,0.0,423.0,0.0,0.0,0,1.0,0.25
747,91153,2175844,0.0,0,126,0.0,1089.0,0.0,0.0,0,5.0,1.1333333333333333
748,62506,2934641,0.0,0,55,0.0,1200.0,0.0,0.0,0,7.0,1.55
749,7887,2349431,5.0,1,318,0.0,7725.0,0.0,0.0,0,1.0,0.2
750,3771,2261287,5.0,1,885,240.0,16317.0,0.7824127429098042,0.043020630547908986,3,1.0,0.2
751,46403,2519921,0.0,0,12,0.0,300.0,0.0,0.0,0,7.0,1.4
752,926683,2452502,0.0,0,27,0.0,444.0,0.0,0.0,0,5.0,1.1
753,24027,2274234,0.0,0,84,0.0,969.0,0.0,0.0,0,5.0,1.1333333333333333
754,45038,2723251,5.0,1,237,0.0,5925.0,0.0,0.0,0,1.0,0.2
755,1921179,2175753,0.0,0,80,0.0,1425.0,0.0,0.0,0,5.0,1.1
756,1936334,2826744,0.0,0,9,0.0,225.0,0.0,0.0,0,7.0,1.4
757,2615,2228952,4.0,1,34551,3230.0,442093.0,13.468188621298493,1.081601349380034,54,1.0,0.25
758,2403,2224726,5.0,1,310,1809.0,5922.0,7.8019856677549315,0.42853883360010764,19,1.0,0.2
759,1142,2185091,5.0,1,11231,563.0,259324.0,2.409980571536665,0.11803887482757823,7,1.0,0.2
760,4492,2281485,4.0,1,4484,742.0,92966.0,5.836365822552106,0.2840911139237344,9,1.0,0.25
761,8348,2359015,5.0,1,300,415.0,4980.0,4.554770422973108,0.17604382783891126,4,1.0,0.2
762,350414,2773058,0.0,0,27,0.0,420.0,0.0,0.0,0,7.0,1.5499999999999998
763,1121,2183546,3.0,1,6045,2733.0,66744.0,7.696112463547478,0.7375889320001751,54,1.0,0.3333333333333333
764,16268,2493566,4.0,1,243,228.0,4838.0,1.593642581534151,0.12270717917994961,4,1.0,0.25
765,68754,2511750,0.0,0,48,0.0,810.0,0.0,0.0,0,5.0,1.0
766,17780,2515438,2.0,1,2008,0.0,25170.0,0.0,0.0,0,1.0,0.5
767,89076,2863290,3.0,1,16,0.0,216.0,0.0,0.0,0,1.0,0.3333333333333333
768,2521,2226853,5.0,1,42,0.0,952.0,0.0,0.0,0,1.0,0.2
769,132296,2425235,0.0,0,30,0.0,570.0,0.0,0.0,0,5.0,1.0
770,1958,2209623,4.0,1,510,0.0,9936.0,0.0,0.0,0,1.0,0.25
771,10752,2408408,5.0,1,237,0.0,5175.0,0.0,0.0,0,1.0,0.2
772,3570,2254331,5.0,1,616,2300.0,9520.0,36.959407308449826,1.4237166727985289,19,1.0,0.2
773,16791,2500377,3.0,1,600,0.0,7990.0,0.0,0.0,0,1.0,0.3333333333333333
774,17774,2417292,0.0,0,48,0.0,980.0,0.0,0.0,0,5.0,1.1333333333333333
775,66554,2801298,1.0,1,822,0.0,5270.0,0.0,0.0,0,1.0,1.0
776,1703937,2735621,0.0,0,45,0.0,204.0,0.0,0.0,0,5.0,2.1166666666666667
777,4308,2276922,4.0,1,1465,0.0,30936.0,0.0,0.0,0,1.0,0.25
778,101227,2428712,0.0,0,12,0.0,198.0,0.0,0.0,0,5.0,1.0
779,16223,2492754,5.0,1,130,0.0,2700.0,0.0,0.0,0,1.0,0.2
780,103164,2348888,0.0,0,12,0.0,228.0,0.0,0.0,0,5.0,1.0
781,503607,2174737,0.0,0,24,0.0,234.0,0.0,0.0,0,7.0,1.6666666666666665
782,73213,2728734,0.0,0,36,0.0,720.0,0.0,0.0,0,5.0,1.0
783,524829,2307449,0.0,0,21,0.0,450.0,0.0,0.0,0,7.0,1.4
784,30963,2644849,2.0,1,1416,0.0,15829.0,0.0,0.0,0,1.0,0.5
785,1422214,2218330,0.0,0,88,0.0,1617.0,0.0,0.0,0,5.0,1.05
786,8758,2367634,4.0,1,3436,40584.0,50400.0,36.864980397186635,2.175603695187479,515,1.0,0.25
787,139560,2921301,1.0,1,18,0.0,260.0,0.0,0.0,0,1.0,1.0
788,5054,2293218,3.0,1,135,0.0,2645.0,0.0,0.0,0,1.0,0.3333333333333333
789,13638,2455966,2.0,1,720,48.0,8058.0,2.427464339636033,0.22360679774997896,1,1.0,0.5
790,14458,2467873,4.0,1,63,0.0,770.0,0.0,0.0,0,1.0,0.25
791,1016945,3140672,0.0,0,9,0.0,135.0,0.0,0.0,0,9.0,1.9
792,163074,2893855,0.0,0,12,0.0,255.0,0.0,0.0,0,7.0,1.45
793,8252,2356274,5.0,1,4617,3547.0,70625.0,14.22556750707541,0.768524499750842,52,1.0,0.2
794,150188,2467822,0.0,0,12,0.0,198.0,0.0,0.0,0,5.0,1.1833333333333333
795,4445,2280558,5.0,1,54,32.0,1106.0,0.08854114595846059,0.010485729457933805,1,1.0,0.2
796,186262,2749570,0.0,0,15,0.0,210.0,0.0,0.0,0,5.0,1.05
797,43975,2715689,1.0,1,216,0.0,3432.0,0.0,0.0,0,1.0,1.0
798,27728,2623892,5.0,1,4434,0.0,92148.0,0.0,0.0,0,1.0,0.2
799,4522,2282074,5.0,1,1953,0.0,39440.0,0.0,0.0,0,1.0,0.2
800,42654,2708444,5.0,1,3786,0.0,81074.0,0.0,0.0,0,1.0,0.2
801,10758,2408436,5.0,1,240,505.0,5168.0,10.551919290679596,0.5455082286375096,6,1.0,0.2
802,23416,2412102,0.0,0,12,0.0,182.0,0.0,0.0,0,7.0,1.5
803,1503434,2170373,0.0,0,45,0.0,1080.0,0.0,0.0,0,5.0,1.0
804,1615778,3011643,0.0,0,9,0.0,195.0,0.0,0.0,0,7.0,1.6833333333333333
805,2430,2225295,3.0,1,60,0.0,1058.0,0.0,0.0,0,1.0,0.3333333333333333
806,366210,2832214,0.0,0,35,0.0,768.0,0.0,0.0,0,7.0,1.45
807,96194,2739538,0.0,0,12,0.0,300.0,0.0,0.0,0,5.0,1.0
808,7388,2339264,5.0,1,66,0.0,1358.0,0.0,0.0,0,1.0,0.2
809,26,2568572,0.0,0,123,0.0,2310.0,0.0,0.0,0,5.0,1.1
810,14358,2466346,5.0,1,1890,0.0,36648.0,0.0,0.0,0,1.0,0.2
811,9036,2372725,5.0,1,468,0.0,10300.0,0.0,0.0,0,1.0,0.2
812,67216,2803772,5.0,1,3372,0.0,67320.0,0.0,0.0,0,1.0,0.2
813,25536,2610079,5.0,1,950,250.0,20350.0,1.6457222422943185,0.06011695051746964,2,1.0,0.2
814,7132,2333956,5.0,1,5712,0.0,88434.0,0.0,0.0,0,1.0,0.2
815,52582,2753967,5.0,1,36,0.0,660.0,0.0,0.0,0,1.0,0.2
816,1749562,2414532,0.0,0,99,0.0,2355.0,0.0,0.0,0,5.0,1.0
817,1924699,2640179,0.0,0,12,0.0,160.0,0.0,0.0,0,5.0,1.2333333333333334
818,92068,2521802,0.0,0,36,0.0,754.0,0.0,0.0,0,5.0,1.0
819,6954,2330574,3.0,1,90,0.0,1386.0,0.0,0.0,0,1.0,0.3333333333333333
820,1294,2190773,5.0,1,7332,3644.0,126170.0,5.9833652702599895,0.29176976755688555,40,1.0,0.2
821,277413,2370368,0.0,0,15,0.0,270.0,0.0,0.0,0,7.0,1.4
822,50892,2250939,0.0,0,18,0.0,364.0,0.0,0.0,0,5.0,1.05
823,847225,2200372,0.0,0,81,0.0,1950.0,0.0,0.0,0,5.0,1.0
824,3275,2245723,4.0,1,70,0.0,688.0,0.0,0.0,0,1.0,0.25
825,7837,2348584,4.0,1,155,48.0,2079.0,0.05944446800735914,0.005343088030312512,1,1.0,0.25
826,21098,2229875,0.0,0,9,0.0,195.0,0.0,0.0,0,5.0,1.05
827,53284,2756030,5.0,1,27,0.0,574.0,0.0,0.0,0,1.0,0.2
828,1285636,2355509,0.0,0,60,0.0,1350.0,0.0,0.0,0,5.0,1.0
829,1694022,2433410,0.0,0,24,0.0,370.0,0.0,0.0,0,5.0,1.1833333333333331
830,844,2174860,5.0,1,1280,1560.0,28278.0,19.014422205340665,0.9040698661402405,16,1.0,0.2
831,188068,2569742,0.0,0,20,0.0,340.0,0.0,0.0,0,5.0,1.05
832,1516150,2238486,0.0,0,18,0.0,322.0,0.0,0.0,0,7.0,1.4
833,49367,2416264,0.0,0,35,0.0,560.0,0.0,0.0,0,5.0,1.0
834,3825,2262393,5.0,1,104,186.0,1725.0,0.46540304786299647,0.033948053242474636,3,1.0,0.2
835,3746,2261046,1.0,1,60,0.0,777.0,0.0,0.0,0,1.0,1.0
836,618676,2449141,0.0,0,21,0.0,319.0,0.0,0.0,0,5.0,1.4
837,45435,2379691,0.0,0,80,0.0,920.0,0.0,0.0,0,5.0,1.1333333333333333
838,46067,2728553,5.0,1,609,0.0,12120.0,0.0,0.0,0,1.0,0.2
839,13334,2451865,1.0,1,437,0.0,4620.0,0.0,0.0,0,1.0,1.0
840,9963,2411593,0.0,0,116,0.0,2560.0,0.0,0.0,0,5.0,1.0
841,273952,2531426,0.0,0,16,0.0,272.0,0.0,0.0,0,7.0,1.4
842,48297,2738801,3.0,1,200,0.0,3565.0,0.0,0.0,0,1.0,0.3333333333333333
843,141555,2163942,0.0,0,12,0.0,192.0,0.0,0.0,0,5.0,1.1833333333333333
844,3541,2253811,5.0,1,3744,60.0,65232.0,0.8124444637023875,0.05698028822981897,1,1.0,0.2
845,53542,2757034,4.0,1,140,0.0,2254.0,0.0,0.0,0,1.0,0.25
846,76320,3003607,0.0,0,9,0.0,126.0,0.0,0.0,0,inf,inf
847,16896,2501343,1.0,1,429,0.0,3941.0,0.0,0.0,0,1.0,1.0
848,2012192,2338340,0.0,0,235,0.0,5625.0,0.0,0.0,0,5.0,1.0
849,77810,2834214,1.0,1,42,0.0,400.0,0.0,0.0,0,1.0,1.0
850,69120,2810063,4.0,1,32,0.0,468.0,0.0,0.0,0,1.0,0.25
851,530058,2314657,0.0,0,108,0.0,2394.0,0.0,0.0,0,5.0,1.4999999999999998
852,96077,2464333,0.0,0,648,0.0,10560.0,0.0,0.0,0,5.0,1.0999999999999999
853,172577,2278003,0.0,0,186,0.0,3332.0,0.0,0.0,0,5.0,1.0
854,180689,2945613,4.0,1,20,0.0,312.0,0.0,0.0,0,1.0,0.25
855,22255,2577531,4.0,1,80,210.0,1344.0,2.8584528710474104,0.16274542206611908,3,1.0,0.25
856,11544,2419629,5.0,1,414,0.0,8568.0,0.0,0.0,0,1.0,0.2
857,47697,2736278,5.0,1,28,0.0,455.0,0.0,0.0,0,1.0,0.2
858,4147,2273416,4.0,1,42,0.0,868.0,0.0,0.0,0,1.0,0.25
859,11265,3037247,0.0,0,129,0.0,2850.0,0.0,0.0,0,5.0,1.4
860,1312473,2547645,0.0,0,18,0.0,450.0,0.0,0.0,0,5.0,1.0
861,252415,2311245,0.0,0,30,0.0,308.0,0.0,0.0,0,5.0,1.1333333333333333
862,374497,2367124,0.0,0,217,0.0,4590.0,0.0,0.0,0,5.0,1.0
863,119128,2201659,0.0,0,9,0.0,210.0,0.0,0.0,0,5.0,1.1833333333333333
864,62134,2785892,4.0,1,24,0.0,494.0,0.0,0.0,0,1.0,0.25
865,5346,2298648,4.0,1,1872,56.0,23112.0,0.13787514229629477,0.0180406192682761,2,1.0,0.25
866,1429,2193959,4.0,1,558,192.0,9360.0,0.36512399782188176,0.024698250062591378,3,1.0,0.25
867,43028,2168921,0.0,0,25,0.0,462.0,0.0,0.0,0,5.0,1.05
868,758,2171722,2.0,1,108,0.0,2255.0,0.0,0.0,0,1.0,0.5
869,459832,2168655,0.0,0,36,0.0,360.0,0.0,0.0,0,5.0,1.2999999999999998
870,3102,2241314,5.0,1,847,2055.0,16524.0,14.962523561277592,0.7435807238134944,22,1.0,0.2
871,65817,2798244,5.0,1,128,0.0,1980.0,0.0,0.0,0,1.0,0.2
872,4875,2288565,4.0,1,220,86.0,2760.0,0.2146183423193818,0.027625106250119557,3,1.0,0.25
873,8320,2358496,5.0,1,3153,500.0,65481.0,2.1423901727561487,0.07991432344394107,4,1.0,0.2
874,3407,2248875,4.0,1,12288,75.0,270465.0,0.4294487507354011,0.022338352580438516,1,1.0,0.25
875,36554,2676922,5.0,1,933,300.0,16905.0,6.459861762916587,0.28441600608360623,3,1.0,0.2
876,331068,2634530,0.0,0,16,0.0,360.0,0.0,0.0,0,5.0,1.0
877,19323,2536104,5.0,1,35,0.0,672.0,0.0,0.0,0,1.0,0.2
878,8900,2370591,5.0,1,1036,1678.0,17604.0,15.828639004746526,0.9565929812453308,26,1.0,0.2
879,7919,2351739,5.0,1,112,0.0,2470.0,0.0,0.0,0,1.0,0.2
880,3481,2262727,0.0,0,51,0.0,816.0,0.0,0.0,0,5.0,1.1333333333333333
881,13852,2460037,5.0,1,609,160.0,12510.0,2.371375071067393,0.08588150310515316,2,1.0,0.2
882,1755920,2427402,0.0,0,51,0.0,1140.0,0.0,0.0,0,5.0,1.0
883,716135,2417256,0.0,0,25,0.0,475.0,0.0,0.0,0,5.0,1.0
884,522,2162958,5.0,1,22148,1210.0,473496.0,5.926757662279215,0.2563524960806408,13,1.0,0.2
885,5715,2305860,3.0,1,1640,100.0,32041.0,0.3352761129911376,0.015233922889093811,1,1.0,0.3333333333333333
886,235448,2333997,0.0,0,9,0.0,156.0,0.0,0.0,0,5.0,1.0999999999999999
